gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
10662-10662_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10662,DCup,2023,,0,2024-01-03 10:40:05,3,13.24,9,Red,bot,Elk,oe:player:a58a0d41103cdc5b58cbb547eeaca2d,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Kalista,Rumble,Ashe,Poppy,K'Sante,Lee Sin,1623,1,7,2,6,28,14,,,,,,1,,,1.0351,1.5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15989,591.0906,0.174072,474.0481,,14,0.5176,20,0.7394,6,58,2.1442,14311,10724,396.4510,0.253705,11585,,284,271,13,9,0,10.4991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662-10662_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10662,DCup,2023,,0,2024-01-03 10:40:05,3,13.24,10,Red,sup,ON,oe:player:90651ebea9a35ec4e018c8157492e17,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,Renata Glasc,Rumble,Ashe,Poppy,K'Sante,Lee Sin,1623,1,3,1,15,28,14,,,,,,0,,,1.0351,1.5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7286,269.3530,0.0793221,524.6211,,47,1.7375,11,0.4067,14,97,3.5860,8866,5279,195.1571,0.124895,7244,,35,35,0,0,0,1.2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662-10662_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10662,DCup,2023,,0,2024-01-03 10:40:05,3,13.24,100,Blue,team,,,Ninjas in Pyjamas,oe:team:48d7941ccbd5b89aca46c57b0c2f8fb,,Nocturne,Neeko,Jax,Nidalee,Kindred,1623,0,14,28,20,14,28,,,,,0,,,,0.5176,1.5527,,0,4,,,,,,,,,0,,,,,,,0,1,,1,11,,,,,0,2,54548,2016.5619,,4077.3013,,82,3.0314,37,1.3678,31,207,7.6525,45699,27766,1026.4695,,44307,-0.119517,,,124,100,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10662-10662_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10662,DCup,2023,,0,2024-01-03 10:40:05,3,13.24,200,Red,team,,,Bilibili Gaming,oe:team:d356a144644879dabb5f34cd99c886d,,Rumble,Ashe,Poppy,K'Sante,Lee Sin,1623,1,28,14,45,28,14,,,,,1,,,,1.0351,1.5527,,4,0,,,,,,,,,4,,,,,,,1,0,,11,1,,,,,2,0,91850,3395.5638,,3258.9649,,88,3.2532,46,1.7006,35,244,9.0203,60204,42271,1562.6987,,49939,0.119517,,,180,110,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,1,Blue,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Aatrox,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,4,2,4,9,21,,,,,,0,,,0.3140,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13982,487.7442,0.247117,1013.2674,,11,0.3837,7,0.2442,7,34,1.1860,12159,8375,292.1512,0.29128,12104,,244,224,20,13,0,8.5116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,2,Blue,jng,naiyou,oe:player:a7b51467f09577883d7150f37393964,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Vi,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,2,6,5,9,21,,,,,,0,,,0.3140,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8124,283.3953,0.143581,834.4884,,7,0.2442,13,0.4535,7,43,1.5000,9626,5842,203.7907,0.203179,9330,,160,18,142,107,5,5.5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Akali,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,3,4,3,9,21,,,,,,1,,,0.3140,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13655,476.3372,0.241342,621.6279,,9,0.3140,8,0.2791,7,35,1.2209,9933,6149,214.5000,0.213857,9880,,220,220,0,0,0,7.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,4,Blue,bot,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Draven,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,0,4,3,9,21,,,,,,0,,,0.3140,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7569,264.0349,0.133777,639.2791,,8,0.2791,5,0.1744,3,14,0.4884,9278,5494,191.6512,0.191075,9140,,225,221,4,4,0,7.8488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,5,Blue,sup,Zorah,oe:player:937dc5479c6416d1ad4997538144f6e,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Ashe,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,0,5,8,9,21,,,,,,0,,,0.3140,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13250,462.2093,0.234183,429.6628,,59,2.0581,17,0.5930,17,113,3.9419,6677,2893,100.9186,0.100609,6260,,47,47,0,0,0,1.6395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,6,Red,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jax,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,6,2,4,21,9,,,,,,0,,,0.7326,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15416,537.7674,0.18495,689.4419,,13,0.4535,5,0.1744,4,33,1.1512,12628,8844,308.5116,0.223741,10360,,220,207,13,12,1,7.6744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,7,Red,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lee Sin,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,1,3,13,21,9,,,,,,0,,,0.7326,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8381,292.3605,0.100553,925.2209,,15,0.5233,4,0.1395,6,37,1.2907,10214,6430,224.3023,0.162668,9115,,174,10,164,112,9,6.0698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,8,Red,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Azir,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,4,2,10,21,9,,,,,,0,,,0.7326,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22781,794.6860,0.273318,445.1163,,12,0.4186,8,0.2791,2,31,1.0814,13091,9307,324.6628,0.235455,12555,,259,255,4,3,0,9.0349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Varus,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,10,0,9,21,9,,,,,,0,,,0.7326,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30938,1079.2326,0.37117,321.2093,,31,1.0814,10,0.3488,10,53,1.8488,15451,11667,406.9884,0.295163,13685,,287,279,8,4,0,10.0116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,10,Red,sup,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Tahm Kench,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,0,2,11,21,9,,,,,,0,,,0.7326,1.0465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5835,203.5465,0.0700085,605.6512,,44,1.5349,11,0.3837,13,78,2.7209,7064,3280,114.4186,0.0829732,6155,,36,36,0,0,0,1.2558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,100,Blue,team,,,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,,Nocturne,Neeko,Nautilus,Orianna,Renata Glasc,1720,0,9,21,23,9,21,,,,,1,,,,0.3140,1.0465,,0,4,,,,,,,,,0,,,,,,,0,1,,2,10,,,,,0,2,56581,1973.7558,,3538.3605,,94,3.2791,50,1.7442,41,238,8.3023,47673,28751,1002.9419,,46714,-0.104601,,,166,124,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_1,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 09:13:41,1,13.24,200,Red,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,LeBlanc,Kalista,Rumble,Rell,Poppy,1720,1,21,9,47,21,9,,,,,0,,,,0.7326,1.0465,,4,0,,,,,,,,,4,,,,,,,1,0,,10,2,,,,,2,0,83351,2907.5930,,2986.6395,,115,4.0116,38,1.3256,35,233,8.1279,58448,39526,1378.8140,,51870,0.104601,,,190,130,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,1,Blue,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Aatrox,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,1,4,3,6,14,,,,,,0,,,0.1826,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8877,270.0913,0.169818,742.9108,,12,0.3651,5,0.1521,2,30,0.9128,10649,6351,193.2353,0.182467,10534,,247,235,12,5,0,7.5152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,2,Blue,jng,naiyou,oe:player:a7b51467f09577883d7150f37393964,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Kha'Zix,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,2,2,3,6,14,,,,,,0,,,0.1826,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11066,336.6937,0.211701,834.5842,,42,1.2779,36,1.0953,3,121,3.6815,12206,7908,240.6085,0.227204,12010,,199,45,154,124,7,6.0548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,3,Blue,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Azir,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,3,1,3,6,14,,,,,,0,,,0.1826,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15748,479.1481,0.301283,446.1968,,17,0.5172,7,0.2130,6,30,0.9128,13449,9151,278.4280,0.262919,12255,,297,285,12,9,0,9.0365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,4,Blue,bot,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Varus,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,0,2,5,6,14,,,,,,0,,,0.1826,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13175,400.8621,0.252051,386.5619,,10,0.3043,10,0.3043,4,34,1.0345,13114,8816,268.2353,0.253293,11994,,320,312,8,8,0,9.7363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,5,Blue,sup,Zorah,oe:player:937dc5479c6416d1ad4997538144f6e,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Nautilus,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,0,5,2,6,14,,,,,,0,,,0.1826,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3405,103.6004,0.0651465,522.4442,,51,1.5517,7,0.2130,19,97,2.9513,6878,2580,78.4990,0.0741165,6749,,35,35,0,0,0,1.0649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,6,Red,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jax,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,2,1,7,14,6,,,,,,1,,,0.4260,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15268,464.5436,0.219832,551.6531,,13,0.3955,8,0.2434,4,29,0.8824,13786,9488,288.6815,0.236187,13024,,303,291,12,7,4,9.2191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,7,Red,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lee Sin,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,3,3,6,14,6,,,,,,0,,,0.4260,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8411,255.9128,0.121107,938.1237,,19,0.5781,15,0.4564,12,56,1.7039,10680,6382,194.1785,0.158864,9965,,189,18,171,96,26,5.7505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,8,Red,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Orianna,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,4,0,8,14,6,,,,,,0,,,0.4260,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18600,565.9229,0.26782,153.8032,,19,0.5781,12,0.3651,5,44,1.3387,13862,9564,290.9939,0.238079,11999,,269,247,22,13,2,8.1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,9,Red,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Ezreal,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,5,2,4,14,6,,,,,,0,,,0.4260,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21819,663.8641,0.314157,326.4097,,14,0.4260,15,0.4564,3,42,1.2779,15200,10902,331.7039,0.271387,13334,,327,303,24,20,4,9.9493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,10,Red,sup,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Braum,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,0,0,9,14,6,,,,,,0,,,0.4260,0.6085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5354,162.9006,0.0770845,491.0142,,53,1.6126,12,0.3651,16,87,2.6471,8134,3836,116.7140,0.0954832,7404,,35,35,0,0,0,1.0649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,100,Blue,team,,,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,,Nocturne,Ashe,Neeko,Lucian,Xayah,1972,0,6,14,16,6,14,,,,,0,,,,0.1826,0.6085,,1,3,,,,,,,,,1,,,,,,,1,1,,3,8,,,,,0,1,52271,1590.3955,,2932.6978,,132,4.0162,65,1.9777,34,312,9.4929,56296,34804,1058.9452,,53542,-0.0399751,,,186,146,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_2,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:02:07,2,13.24,200,Red,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,LeBlanc,Kalista,Rumble,Rell,Poppy,1972,1,14,6,34,14,6,,,,,1,,,,0.4260,0.6085,,3,1,,,,,,,,,3,,,,,,,1,1,,8,3,,,,,1,0,69451,2113.1136,,2460.9736,,118,3.5903,62,1.8864,40,258,7.8499,61662,40170,1222.2110,,55726,0.0399751,,,229,136,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,1,Blue,top,sheer,oe:player:3ce68cf813bc34243279fd7fe3cecbb,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Jax,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,3,0,5,13,4,,,,,,0,,,0.4457,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14343,491.7600,0.243862,585.5657,,10,0.3429,4,0.1371,1,23,0.7886,11868,8022,275.0400,0.236342,9745,,269,245,24,3,8,9.2229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,2,Blue,jng,Maggie,oe:player:eb76fd566cce52ed0afc58856186491,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Xin Zhao,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,4,1,7,13,4,,,,,,0,,,0.4457,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11164,382.7657,0.189802,869.4171,,9,0.3086,15,0.5143,8,50,1.7143,10540,6694,229.5086,0.197219,9475,,172,24,148,122,4,5.8971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,3,Blue,mid,Yagao,oe:player:4860d1660ce45bd15a600953309135c,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Neeko,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,4,0,4,13,4,,,,,,0,,,0.4457,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10487,359.5543,0.178291,234.9943,,7,0.2400,11,0.3771,4,34,1.1657,11123,7277,249.4971,0.214394,9425,,265,261,4,3,0,9.0857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,4,Blue,bot,Ruler,oe:player:eada4723af6f51cf2391d85b5fde49b,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Lucian,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,2,2,7,13,4,,,,,,0,,,0.4457,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18841,645.9771,0.320324,339.0857,,16,0.5486,13,0.4457,5,46,1.5771,12810,8964,307.3371,0.264094,11230,,301,293,8,4,0,10.3200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,5,Blue,sup,MISSING,oe:player:10d1208b485425756fcc932229386b0,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,Milio,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,0,1,10,13,4,,,,,,0,,,0.4457,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3983,136.5600,0.0677214,242.1257,,43,1.4743,10,0.3429,15,87,2.9829,6831,2985,102.3429,0.0879507,5925,,35,35,0,0,0,1.2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,6,Red,top,Xiaoxu,oe:player:8007ba25dee37ac1e4445a6e9f8d252,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Aatrox,Nocturne,Ashe,Varus,Sejuani,Lee Sin,1750,0,0,3,1,4,13,,,,,,0,,,0.1371,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12995,445.5429,0.351931,832.3200,,7,0.2400,3,0.1029,3,26,0.8914,10366,6520,223.5429,0.238694,9909,,260,238,22,15,0,8.9143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,7,Red,jng,naiyou,oe:player:a7b51467f09577883d7150f37393964,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Poppy,Nocturne,Ashe,Varus,Sejuani,Lee Sin,1750,0,1,2,1,4,13,,,,,,0,,,0.1371,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3454,118.4229,0.0935457,658.8343,,10,0.3429,10,0.3429,10,42,1.4400,8229,4383,150.2743,0.160464,8095,,143,11,132,91,11,4.9029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,8,Red,mid,VicLa,oe:player:d709285b163a94af9d819e568c592ba,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Orianna,Nocturne,Ashe,Varus,Sejuani,Lee Sin,1750,0,1,1,0,4,13,,,,,,0,,,0.1371,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8571,293.8629,0.232118,233.4857,,14,0.4800,5,0.1714,6,29,0.9943,10694,6848,234.7886,0.250701,9974,,271,271,0,0,0,9.2914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,9,Red,bot,Assum,oe:player:da3299cd46f1ad8a86bbadeb6b8a320,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Draven,Nocturne,Ashe,Varus,Sejuani,Lee Sin,1750,0,2,4,2,4,13,,,,,,1,,,0.1371,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8680,297.6000,0.235066,442.8000,,8,0.2743,12,0.4114,3,28,0.9600,11195,7349,251.9657,0.269041,9750,,259,259,0,0,0,8.8800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,10,Red,sup,ShiauC,oe:player:5d7f415cbf04b549c235a8a3d83a763,Rare Atom,oe:team:8516ca63facc91286d6c00212ca945e,Nautilus,Nocturne,Ashe,Varus,Sejuani,Lee Sin,1750,0,0,3,4,4,13,,,,,,0,,,0.1371,0.5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225,110.5714,0.0873388,439.6457,,52,1.7829,3,0.1029,19,82,2.8114,6061,2215,75.9429,0.0810997,5830,,25,25,0,0,0,0.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10663-10663_game_3,partial,https://lpl.qq.com/es/stats.shtml?bmid=10663,DCup,2023,,0,2024-01-04 10:53:57,3,13.24,100,Blue,team,,,JD Gaming,oe:team:b42d0f31f2727621b963042276817c4,,LeBlanc,Rumble,Kalista,Vi,Akali,1750,1,13,4,33,13,4,,,,,0,,,,0.4457,0.5829,,3,1,,,,,,,,,3,,,,,,,0,0,,6,3,,,,,1,0,58817,2016.5829,,2271.2229,,85,2.9143,53,1.8171,33,239,8.1943,53172,33944,1163.7943,,45800,0.0501802,,,184,131,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
